Top 5000000 payment_date,Top 500000000 cleared_at,provider_id,Top 500000 provider.name,Top 500000 geo.state,Top 500000 geo.zipcode,Top 500000 geo.city,Count
1.47701E+12,1.47709E+12,20509,Houston County Electric Cooperative,TX,77406,RICHMOND,1
1.47701E+12,1.47709E+12,42921,North Collin Water Supply Corporation (TX),TX,75409,ANNA,1
1.47701E+12,1.47709E+12,106420,Newtown Sewer Authority,PA,18940,NEWTOWN,1
1.47701E+12,1.47709E+12,47982,South Granville Water & Sewer Authority,NC,27581,STEM,1
1.47701E+12,1.47709E+12,52022,South Bend Water Works,IN,46619,SOUTH BEND,1
1.47701E+12,1.47709E+12,43540,Town of Pineville (NC),NC,28134,PINEVILLE,1
1.47701E+12,1.47709E+12,52256,Town of Millsboro (DE),DE,19966,MILLSBORO,1
1.47701E+12,1.47718E+12,21931,Aurora Water (CO),CO,80013,AURORA,1
1.47701E+12,1.47718E+12,21931,Aurora Water (CO),CO,80014,AURORA,1
1.47701E+12,1.47718E+12,53746,City of Abilene Water Utility (TX),TX,79603,ABILENE,1
1.47701E+12,1.47718E+12,26781,City of Oakdale (CA),CA,95361,OAKDALE,1
1.47701E+12,1.47718E+12,27879,City of Puyallup Utilities (WA),WA,98372,PUYALLUP,1
1.47701E+12,1.47718E+12,7395,MVP Health Care,NY,13357,ILION,1
1.47701E+12,1.47718E+12,13415,Lending Club,NY,11967,SHIRLEY,1
1.47701E+12,1.47718E+12,27949,Seward Public Utilities (AK),AK,99664,SEWARD,1
1.47701E+12,1.47718E+12,52375,Raytown Sewer Billing Department (MO),MO,64133,KANSAS CITY,1
1.47701E+12,1.47718E+12,16332,Westlake Financial Services,CA,92688,RANCHO SANTA MARGARITA,1
1.47701E+12,1.47718E+12,16332,Westlake Financial Services,MA,1752,MARLBOROUGH,1
1.47701E+12,1.47752E+12,27283,City of Conway Water Department (SC),SC,29526,CONWAY,1
1.47701E+12,1.47752E+12,27839,City Of Pearl (MS),MS,39208,PEARL,1
1.47701E+12,1.47752E+12,23248,City of Lynnwood (WA),WA,98037,LYNNWOOD,1
1.47701E+12,1.47752E+12,41342,City of Kingsport (TN),TN,37665,KINGSPORT,1
1.47701E+12,1.47752E+12,28550,City of Vero Beach Utilities (FL),NY,10301,STATEN ISLAND,1
1.47701E+12,1.47752E+12,28730,Columbus Water Works (GA),GA,31909,COLUMBUS,1
1.47701E+12,1.47752E+12,3016,DeKalb County Department of Watershed Management,GA,30038,LITHONIA,1
1.47701E+12,1.47752E+12,3016,DeKalb County Department of Watershed Management,GA,30058,LITHONIA,1
1.47701E+12,1.47752E+12,21266,Jefferson Parish Department of Water,LA,70062,KENNER,1
1.47701E+12,1.47752E+12,21266,Jefferson Parish Department of Water,LA,70094,WESTWEGO,1
1.47701E+12,1.47752E+12,14056,Kay Jewelers,CA,95838,SACRAMENTO,1
1.47701E+12,1.47752E+12,14056,Kay Jewelers,TX,77346,HUMBLE,1
1.47701E+12,1.47752E+12,14056,Kay Jewelers,MD,21012,ARNOLD,1
1.47701E+12,1.47752E+12,41313,Kershaw County Utilities Department (SC),SC,29078,LUGOFF,1
1.47701E+12,1.47752E+12,13132,E-ZPass Pennsylvania,NJ,7726,ENGLISHTOWN,1
1.47701E+12,1.47752E+12,13132,E-ZPass Pennsylvania,PA,17042,LEBANON,1
1.47701E+12,1.47752E+12,14300,Personal Finance Company,IN,46234,INDIANAPOLIS,1
1.47701E+12,1.47752E+12,14300,Personal Finance Company,MO,65109,JEFFERSON CITY,1
1.47701E+12,1.47752E+12,78609,TxTag,TX,75149,MESQUITE,1
1.47701E+12,1.47752E+12,78609,TxTag,TX,78634,HUTTO,1
1.47701E+12,1.47761E+12,20009,CalMet Services,CA,90241,DOWNEY,1
1.47701E+12,1.47761E+12,20009,CalMet Services,CA,90723,PARAMOUNT,1
1.47701E+12,1.47761E+12,33760,Harris County Fresh Water Supply District 61,TX,77065,HOUSTON,1
1.47701E+12,1.47761E+12,48885,Greenup Water & Sewer Department (KY),KY,41144,GREENUP,1
1.47701E+12,1.47761E+12,47629,Rock River Water Reclamation District,IL,61107,ROCKFORD,1
1.47701E+12,1.47761E+12,47629,Rock River Water Reclamation District,IL,61108,ROCKFORD,1
1.47701E+12,1.47761E+12,4653,West Virginia American Water,WV,25311,CHARLESTON,1
1.47701E+12,1.47761E+12,4653,West Virginia American Water,WV,25328,CHARLESTON,1
1.47701E+12,1.4777E+12,21787,City of Aransas Pass (TX),TX,78336,ARANSAS PASS,1
1.47701E+12,1.4777E+12,48020,City Of Shepherd (TX),TX,77371,SHEPHERD,1
1.47701E+12,1.4777E+12,6320,Good To Go !,WA,98027,ISSAQUAH,1
1.47701E+12,1.4777E+12,6320,Good To Go !,WA,98042,KENT,1
1.47701E+12,1.4777E+12,6320,Good To Go !,SC,29445,GOOSE CREEK,1
1.47701E+12,1.4777E+12,6320,Good To Go !,WA,98274,MOUNT VERNON,1
1.47701E+12,1.47778E+12,10191,E-ZPass Maryland,MA,1886,WESTFORD,1
1.47701E+12,1.47778E+12,10191,E-ZPass Maryland,MD,21076,HANOVER,1
1.47701E+12,1.47778E+12,7582,SunPass,FL,32570,MILTON,1
1.47701E+12,1.47778E+12,7582,SunPass,FL,33322,FORT LAUDERDALE,1
1.47701E+12,1.47804E+12,36102,Fallsburg Gas,NY,12750,KENOZA LAKE,1
1.47701E+12,1.47804E+12,219474,FasTrak - Existing Accounts,CA,94591,VALLEJO,1
1.47701E+12,1.47813E+12,78654,Consumer Reports,CA,94949,NOVATO,1
1.47701E+12,1.47813E+12,78654,Consumer Reports,MA,2780,TAUNTON,1
1.47701E+12,1.47692E+12,219479,First Insurance Funding - Acct Numbers starting with 900-,CO,80601,BRIGHTON,1
1.47701E+12,1.47701E+12,12097,Alaska Waste,AK,99577,EAGLE RIVER,1
1.47701E+12,1.47701E+12,50507,Barkley Lake Regional Water District,IL,62269,O FALLON,1
1.47701E+12,1.47701E+12,29602,City of Houston Water Department (MS),TX,77013,HOUSTON,1
1.47701E+12,1.47701E+12,49961,City of Villa Rica (GA),GA,30180,VILLA RICA,1
1.47701E+12,1.47701E+12,9792,Clayton County Water Authority,GA,30296,RIVERDALE,1
1.47701E+12,1.47701E+12,14702,Credit Union Loan Source,MD,20748,TEMPLE HILLS,1
1.47701E+12,1.47701E+12,36830,Greenlawn Water District,NY,11743,HUNTINGTON,1
1.47701E+12,1.47701E+12,20100,Milwaukee Water Works (WI),WI,53216,MILWAUKEE,1
1.47701E+12,1.47701E+12,166760,National Lloyds Insurance,TX,78413,CORPUS CHRISTI,1
1.47701E+12,1.47701E+12,43096,O B M U A,NJ,8879,SOUTH AMBOY,1
1.47701E+12,1.47701E+12,49521,Peoples TWP,PA,16001,BUTLER,1
1.47701E+12,1.47701E+12,4554,The United Illuminating Company,CO,80007,ARVADA,1
1.47701E+12,1.47701E+12,4554,The United Illuminating Company,CT,6516,WEST HAVEN,1
1.47701E+12,1.47701E+12,4554,The United Illuminating Company,CT,6484,SHELTON,1
1.47701E+12,1.47701E+12,219501,Tidewater Finance Company - Credit Services,FL,33444,DELRAY BEACH,1
1.47701E+12,1.47701E+12,219501,Tidewater Finance Company - Credit Services,OH,44057,MADISON,1
1.47701E+12,1.47701E+12,219500,Tidewater Finance Company - Motor Credit,CA,95822,SACRAMENTO,1
1.47701E+12,1.47701E+12,49432,Tri Community Water System (AL),AL,36054,MILLBROOK,1
1.47701E+12,1.47701E+12,21345,Wilkinsburg-Penn Joint Water Authority,PA,15221,PITTSBURGH,1
1.47701E+12,1.47701E+12,21345,Wilkinsburg-Penn Joint Water Authority,PA,15147,VERONA,1
1.47701E+12,1.47709E+12,28153,Al Clawson Disposal,TX,78641,LEANDER,1
1.47701E+12,1.47709E+12,11757,Bear River Mutual Ins.,UT,84084,WEST JORDAN,1
1.47701E+12,1.47709E+12,50788,Black Warrior EMC,AL,35446,BUHL,1
1.47701E+12,1.47709E+12,22352,Bottini Fuel,NY,12524,FISHKILL,1
1.47701E+12,1.47709E+12,22595,Calhoun County Water Authority (AL),AL,36207,ANNISTON,1
1.47701E+12,1.47709E+12,80630,Childrens Hospital Colorado,CO,80134,PARKER,1
1.47701E+12,1.47709E+12,26997,Citrus County Utilities (FL),FL,34453,INVERNESS,1
1.47701E+12,1.47709E+12,49457,City Of Bessemer City (NC),NC,28016,BESSEMER CITY,1
1.47701E+12,1.47709E+12,27788,City Of New Roads (LA),LA,70783,VENTRESS,1
1.47701E+12,1.47709E+12,27062,City of Americus (GA),GA,31709,AMERICUS,1
1.47701E+12,1.47709E+12,43553,City of Piqua Utilities (OH),OH,45356,PIQUA,1
1.47701E+12,1.47709E+12,26838,City of Rosenberg (TX),TX,77471,ROSENBERG,1
1.47701E+12,1.47709E+12,10216,Columbus Water and Sewer,OH,43219,COLUMBUS,1
1.47701E+12,1.47709E+12,28458,Connersville Utilities,IN,47331,CONNERSVILLE,1
1.47701E+12,1.47709E+12,28955,Dixie Electric Power Association,MS,39440,LAUREL,1
1.47701E+12,1.47709E+12,35984,Erie Water Works,PA,16510,ERIE,1
1.47701E+12,1.47709E+12,36329,Fort Bend Municipal Utility District 23,TX,77459,MISSOURI CITY,1
1.47701E+12,1.47709E+12,43290,Gonzalez Utilities (FL),FL,32533,CANTONMENT,1
1.47701E+12,1.47709E+12,20482,Hecla Water Association (OH),OH,45669,PROCTORVILLE,1
1.47701E+12,1.47709E+12,40737,Hixson Utility District,TN,37343,HIXSON,1
1.47701E+12,1.47709E+12,41368,Knox Energy Cooperative Association,PA,15323,CLAYSVILLE,1
1.47701E+12,1.47709E+12,20578,Lacreek Electric Association,SD,57716,BATESLAND,1
1.47701E+12,1.47709E+12,42645,Manatee County Utilities Department (FL),FL,34221,PALMETTO,1
1.47701E+12,1.47709E+12,6888,Minol USA,WA,98107,SEATTLE,1
1.47701E+12,1.47709E+12,142474,Mobiloans,CA,90004,LOS ANGELES,1
1.47701E+12,1.47709E+12,108813,NEX TECH,KS,67601,HAYS,1
1.47701E+12,1.47709E+12,166760,National Lloyds Insurance,AZ,85209,MESA,1
1.47701E+12,1.47709E+12,3986,Orangeburg Department of Public Utilties,SC,29118,ORANGEBURG,1
1.47701E+12,1.47709E+12,43627,Peabody Municipal Light Plant,MA,1960,PEABODY,1
1.47701E+12,1.47709E+12,6575,Planned Parenthood,WA,98418,TACOMA,1
1.47701E+12,1.47709E+12,27873,Princeton Sanitary Board,WV,24740,PRINCETON,1
1.47701E+12,1.47709E+12,47561,Rolling Hills Electric Cooperative,KS,67490,WILSON,1
1.47701E+12,1.47709E+12,47858,Scottsboro Water Sewer & Gas (AL),AL,35768,SCOTTSBORO,1
1.47701E+12,1.47709E+12,105063,Southwest Ouachita Waterworks,LA,71292,WEST MONROE,1
1.47701E+12,1.47709E+12,52092,St. Bernard Parish Government,LA,70092,VIOLET,1
1.47701E+12,1.47709E+12,28574,Suburban Water Systems (CA),CA,91791,WEST COVINA,1
1.47701E+12,1.47709E+12,49150,Town of Forest City (NC),NC,28043,FOREST CITY,1
1.47701E+12,1.47709E+12,10509,WCA Waste Corporation,MO,63050,HILLSBORO,1
1.47701E+12,1.47709E+12,10509,WCA Waste Corporation,TX,77493,KATY,1
1.47701E+12,1.47709E+12,4681,Winchester Municipal Utilities,KY,40391,WINCHESTER,1
1.47701E+12,1.47709E+12,78781,medtronic,NC,28390,SPRING LAKE,1
1.47701E+12,1.47718E+12,22602,Callaway Co Water District 1 (MO),MO,65043,HOLTS SUMMIT,1
1.47701E+12,1.47718E+12,53570,Chesterfield County Utilities,VA,23237,RICHMOND,1
1.47701E+12,1.47718E+12,27037,City Of Lawton Oklahoma (OK),OK,73505,LAWTON,1
1.47701E+12,1.47718E+12,23215,City of Lacey (WA),WA,98513,OLYMPIA,1
1.47701E+12,1.47718E+12,3016,DeKalb County Department of Watershed Management,GA,30083,STONE MOUNTAIN,1
1.47701E+12,1.47718E+12,3016,DeKalb County Department of Watershed Management,GA,30294,ELLENWOOD,1
1.47701E+12,1.47718E+12,3016,DeKalb County Department of Watershed Management,GA,30032,DECATUR,1
1.47701E+12,1.47718E+12,20340,Ellettsville Utilities (IN),IN,47429,ELLETTSVILLE,1
1.47701E+12,1.47718E+12,79374,georgia farm bureau,GA,30642,GREENSBORO,1
1.47701E+12,1.47718E+12,62637,Hamilton County Wwta,TN,37415,CHATTANOOGA,1
1.47701E+12,1.47718E+12,3576,Jefferson Energy Cooperative,GA,30815,HEPHZIBAH,1
1.47701E+12,1.47718E+12,41210,Jones Onslow EMC,NC,28539,HUBERT,1
1.47701E+12,1.47718E+12,14056,Kay Jewelers,OH,44870,SANDUSKY,1
1.47701E+12,1.47718E+12,14056,Kay Jewelers,HI,96720,HILO,1
1.47701E+12,1.47718E+12,14056,Kay Jewelers,PA,18917,DUBLIN,1
1.47701E+12,1.47718E+12,219489,Metrocast - Maryland,MD,20634,GREAT MILLS,1
1.47701E+12,1.47718E+12,4879,Parkland Light & Water Company,WA,98387,SPANAWAY,1
1.47701E+12,1.47718E+12,80590,Stoneberry,MA,1027,EASTHAMPTON,1
1.47701E+12,1.47718E+12,36780,Town of Granite Falls (NC),NC,28630,GRANITE FALLS,1
1.47701E+12,1.47752E+12,3877,American Water - New Jersey,NJ,7088,VAUXHALL,1
1.47701E+12,1.47752E+12,2496,Appleton Water Utility,WI,54914,APPLETON,1
1.47701E+12,1.47752E+12,22014,Barry Electric Cooperative,MO,65772,WASHBURN,1
1.47701E+12,1.47752E+12,12674,Charlotte County (FL),FL,33980,PUNTA GORDA,1
1.47701E+12,1.47752E+12,40759,City of Hollister (CA),CA,95023,HOLLISTER,1
1.47701E+12,1.47752E+12,13422,City of Scott (LA),LA,70583,SCOTT,1
1.47701E+12,1.47752E+12,57218,Community Utility Billing Services,NV,89074,HENDERSON,1
1.47701E+12,1.47752E+12,3016,DeKalb County Department of Watershed Management,GA,30058,LITHONIA,1
1.47701E+12,1.47752E+12,9183,E-ZPass New York,NY,12185,VALLEY FALLS,1
1.47701E+12,1.47752E+12,30225,Greenwood Ud,TX,77044,HOUSTON,1
1.47701E+12,1.47752E+12,7586,I-Pass Illinois Tollway,IL,60586,PLAINFIELD,1
1.47701E+12,1.47752E+12,41214,Johnson Utilities (AZ),AZ,85142,QUEEN CREEK,1
1.47701E+12,1.47752E+12,14184,Lobel Financial,FL,33157,MIAMI,1
1.47701E+12,1.47752E+12,217827,Mazda Capital Services - Loans,WI,53405,RACINE,1
1.47701E+12,1.47752E+12,217827,Mazda Capital Services - Loans,FL,33415,WEST PALM BEACH,1
1.47701E+12,1.47752E+12,43224,Orwell Natural Gas,OH,44470,SOUTHINGTON,1
1.47701E+12,1.47752E+12,43365,Parowan City Corporation,OK,74538,COALGATE,1
1.47701E+12,1.47752E+12,14300,Personal Finance Company,KY,40601,FRANKFORT,1
1.47701E+12,1.47752E+12,14300,Personal Finance Company,IN,46060,NOBLESVILLE,1
1.47701E+12,1.47752E+12,14300,Personal Finance Company,IN,46953,MARION,1
1.47701E+12,1.47752E+12,14423,Sawnee EMC,GA,30506,GAINESVILLE,1
1.47701E+12,1.47752E+12,4481,Toho Water Authority,FL,34759,KISSIMMEE,1
1.47701E+12,1.47752E+12,78609,TxTag,TX,78251,SAN ANTONIO,1
1.47701E+12,1.47752E+12,121646,Woodland Oaks Utility,TX,77354,MAGNOLIA,1
1.47701E+12,1.47761E+12,53557,Board of Water Supply (HI),HI,96706,EWA BEACH,1
1.47701E+12,1.47761E+12,53623,Bonita Springs Utilities,FL,34135,BONITA SPRINGS,1
1.47701E+12,1.47761E+12,35735,East Milton Water Systems (FL),FL,32583,MILTON,1
1.47701E+12,1.47761E+12,7581,ExpressToll,KS,67437,DOWNS,1
1.47701E+12,1.47761E+12,7581,ExpressToll,KS,66801,EMPORIA,1
1.47701E+12,1.47761E+12,7581,ExpressToll,WY,82410,BASIN,1
1.47701E+12,1.47761E+12,30178,Glen Hills Utility District (TN),TN,37743,GREENEVILLE,1
1.47701E+12,1.47761E+12,54313,LUS Fiber,LA,70507,LAFAYETTE,1
1.47701E+12,1.47761E+12,5344,McMinnville Water and Light,OR,97128,MCMINNVILLE,1
1.47701E+12,1.47761E+12,10237,NTTA,TX,75051,GRAND PRAIRIE,1
1.47701E+12,1.47761E+12,14300,Personal Finance Company,MO,63755,JACKSON,1
1.47701E+12,1.47761E+12,4136,Public Service of NH,NH,3109,MANCHESTER,1
1.47701E+12,1.47761E+12,168538,Southern Fidelity Insurance Company,SC,29568,LONGS,1
1.47701E+12,1.4777E+12,2687,Broadstripe,MD,21225,BROOKLYN,1
1.47701E+12,1.4777E+12,13534,E-ZPass New Jersey,MD,20723,LAUREL,1
1.47701E+12,1.4777E+12,6320,Good To Go !,WA,98037,LYNNWOOD,1
1.47701E+12,1.4777E+12,6320,Good To Go !,WA,98199,SEATTLE,1
1.47701E+12,1.4777E+12,6320,Good To Go !,WA,98362,PORT ANGELES,1
1.47701E+12,1.4777E+12,6320,Good To Go !,WA,98901,YAKIMA,1
1.47701E+12,1.4777E+12,48209,Solano Garbage Company #846,CA,94534,FAIRFIELD,1
1.47701E+12,1.47778E+12,29951,DEX MEDIA,TX,75644,GILMER,1
1.47701E+12,1.47778E+12,10191,E-ZPass Maryland,MD,20769,GLENN DALE,1
1.47701E+12,1.47778E+12,14300,Personal Finance Company,KY,40047,MOUNT WASHINGTON,1
1.47701E+12,1.47813E+12,2784,Central Virginia Electric Cooperative,VA,23093,LOUISA,1
1.47701E+12,1.47813E+12,52094,City of Baker (LA),LA,70714,BAKER,1
1.47701E+12,1.47813E+12,3128,Esurance,PA,19124,PHILADELPHIA,1
1.47701E+12,1.47813E+12,78700,OneMain Financial,TX,77036,HOUSTON,1
1.47701E+12,1.47821E+12,3128,Esurance,SC,29349,INMAN,1
1.47701E+12,1.47821E+12,14300,Personal Finance Company,IN,46804,FORT WAYNE,1
1.47701E+12,1.4783E+12,10237,NTTA,TX,75161,TERRELL,1
1.47701E+12,1.47925E+12,10237,NTTA,TX,76904,SAN ANGELO,1
1.47269E+12,1.47269E+12,219501,Tidewater Finance Company - Credit Services,CA,91786,UPLAND,1
1.47269E+12,1.47269E+12,219501,Tidewater Finance Company - Credit Services,CA,93901,SALINAS,1
1.47269E+12,1.47269E+12,219501,Tidewater Finance Company - Credit Services,GA,31206,MACON,1
1.47269E+12,1.47269E+12,219501,Tidewater Finance Company - Credit Services,NJ,7016,CRANFORD,1
1.47269E+12,1.47269E+12,219501,Tidewater Finance Company - Credit Services,TX,77521,BAYTOWN,1
1.47269E+12,1.47294E+12,14300,Personal Finance Company,IN,46323,HAMMOND,1
1.47269E+12,1.47294E+12,14300,Personal Finance Company,IN,47274,SEYMOUR,1
1.47269E+12,1.47294E+12,14300,Personal Finance Company,IN,47882,SULLIVAN,1
1.47269E+12,1.47294E+12,14300,Personal Finance Company,IL,62450,OLNEY,1
1.47269E+12,1.47269E+12,21345,Wilkinsburg-Penn Joint Water Authority,PA,15085,TRAFFORD,1
1.47269E+12,1.47269E+12,21345,Wilkinsburg-Penn Joint Water Authority,PA,15102,BETHEL PARK,1
1.47269E+12,1.47269E+12,21345,Wilkinsburg-Penn Joint Water Authority,PA,15221,PITTSBURGH,1
1.47269E+12,1.47277E+12,107548,Burgmeiers Hauling,PA,16655,IMLER,1
1.47269E+12,1.47277E+12,107548,Burgmeiers Hauling,PA,16695,WOODBURY,1
1.47269E+12,1.47277E+12,210947,CARECENTRIX,OK,73099,YUKON,1
1.47269E+12,1.47277E+12,14056,Kay Jewelers,OH,45406,DAYTON,1
1.47269E+12,1.47277E+12,14056,Kay Jewelers,TX,77957,EDNA,1
1.47269E+12,1.47277E+12,41210,Jones Onslow EMC,NC,28540,JACKSONVILLE,1
1.47269E+12,1.47277E+12,20596,Laurel Water District 2 (KY),KY,40744,LONDON,1
1.47269E+12,1.47277E+12,41391,Kissimmee Utility Authority (FL),FL,34744,KISSIMMEE,1
1.47269E+12,1.47277E+12,158103,Kirby Medical Center,IL,61856,MONTICELLO,1
1.47269E+12,1.47277E+12,10237,NTTA,TX,75354,DALLAS,1
1.47269E+12,1.47277E+12,10237,NTTA,TX,76049,GRANBURY,1
1.47269E+12,1.47277E+12,10237,NTTA,TX,76137,FORT WORTH,1
1.47269E+12,1.47277E+12,10509,WCA Waste Corporation,MO,64086,LEES SUMMIT,1
1.47269E+12,1.47277E+12,10509,WCA Waste Corporation,MO,65804,SPRINGFIELD,1
1.47269E+12,1.47277E+12,10509,WCA Waste Corporation,FL,32180,PIERSON,1
1.47269E+12,1.47277E+12,10509,WCA Waste Corporation,MO,64850,NEOSHO,1
1.47269E+12,1.47277E+12,10509,WCA Waste Corporation,OK,74820,ADA,1
1.47269E+12,1.47277E+12,4698,WOW!,MI,48101,ALLEN PARK,1
1.47269E+12,1.47286E+12,47629,Rock River Water Reclamation District,IL,61073,ROSCOE,1
1.47269E+12,1.47286E+12,47629,Rock River Water Reclamation District,IL,61101,ROCKFORD,1
1.47269E+12,1.47286E+12,47629,Rock River Water Reclamation District,IL,61103,ROCKFORD,1
1.47269E+12,1.47294E+12,6320,Good To Go !,WA,98030,KENT,1
1.47269E+12,1.47294E+12,6320,Good To Go !,WA,98837,MOSES LAKE,1
1.47269E+12,1.47294E+12,6320,Good To Go !,OR,97401,EUGENE,1
1.47269E+12,1.47294E+12,14300,Personal Finance Company,IN,46250,INDIANAPOLIS,1
1.47269E+12,1.47294E+12,14300,Personal Finance Company,IN,46807,FORT WAYNE,1
1.47269E+12,1.47294E+12,14300,Personal Finance Company,IN,46970,PERU,1
1.47269E+12,1.47269E+12,15116,E-ZPass New Hampshire,NH,3850,MELVIN VILLAGE,1
1.47269E+12,1.47269E+12,15116,E-ZPass New Hampshire,VT,5478,SAINT ALBANS,1
1.47269E+12,1.47269E+12,15116,E-ZPass New Hampshire,MA,1453,LEOMINSTER,1
1.47269E+12,1.47269E+12,15116,E-ZPass New Hampshire,VT,5047,HARTFORD,1
1.47269E+12,1.47269E+12,62619,Elk Valley Public Service District,WV,25302,CHARLESTON,1
1.47269E+12,1.47269E+12,219473,Encompass Insurance Payments,PA,15102,BETHEL PARK,1
1.47269E+12,1.47269E+12,21345,Wilkinsburg-Penn Joint Water Authority,PA,15221,PITTSBURGH,1
1.47269E+12,1.47269E+12,21345,Wilkinsburg-Penn Joint Water Authority,PA,15235,PITTSBURGH,1
1.47269E+12,1.47269E+12,21345,Wilkinsburg-Penn Joint Water Authority,PA,15145,TURTLE CREEK,1
1.47269E+12,1.47269E+12,21345,Wilkinsburg-Penn Joint Water Authority,PA,15221,PITTSBURGH,1
1.47269E+12,1.47277E+12,41532,City of La Vergne Water Billing Department (TN),TN,37086,LA VERGNE,2
1.47269E+12,1.47277E+12,14056,Kay Jewelers,NY,14530,PERRY,1
1.47269E+12,1.47277E+12,14056,Kay Jewelers,PA,15206,PITTSBURGH,1
1.47269E+12,1.47277E+12,6888,Minol USA,CA,94538,FREMONT,1
1.47269E+12,1.47277E+12,6888,Minol USA,WA,98125,SEATTLE,1
1.47269E+12,1.47277E+12,10237,NTTA,OK,73703,ENID,1
1.47269E+12,1.47277E+12,10237,NTTA,TX,75754,BEN WHEELER,1
1.47269E+12,1.47277E+12,47681,Rogers Water Utilities (AR),AR,72756,ROGERS,1
1.47269E+12,1.47277E+12,219969,Reliable Credit - Medford,CA,95825,SACRAMENTO,1
1.47269E+12,1.47277E+12,53709,Seymour Municipal Sanitation,IN,47274,SEYMOUR,1
1.47269E+12,1.47277E+12,79270,Selene Finance,MD,21229,BALTIMORE,1
1.47269E+12,1.47277E+12,28316,Warren County (OH),OH,45005,FRANKLIN,1
1.47269E+12,1.47277E+12,53773,Water Revenue Bureau,PA,19114,PHILADELPHIA,1
1.47269E+12,1.47286E+12,26781,City of Oakdale (CA),CA,95361,OAKDALE,1
1.47269E+12,1.47286E+12,43590,City of Plaquemine (LA),LA,70764,PLAQUEMINE,1
1.47269E+12,1.47286E+12,11522,Harris County Toll Road Authority,TX,76102,FORT WORTH,1
1.47269E+12,1.47286E+12,11522,Harris County Toll Road Authority,TX,78045,LAREDO,1
1.47269E+12,1.47286E+12,40986,Indiana American Water,IN,46176,SHELBYVILLE,1
1.47269E+12,1.47286E+12,40986,Indiana American Water,IN,47274,SEYMOUR,1
1.47269E+12,1.47286E+12,21266,Jefferson Parish Department of Water,LA,70001,METAIRIE,1
1.47269E+12,1.47286E+12,21266,Jefferson Parish Department of Water,LA,70056,GRETNA,1
1.47269E+12,1.47286E+12,14083,Pekin Insurance Company,IL,60076,SKOKIE,1
1.47269E+12,1.47286E+12,14083,Pekin Insurance Company,IN,47586,TELL CITY,1
1.47269E+12,1.47294E+12,52117,City of Newark (NJ)/Water Department,NJ,7105,NEWARK,1
1.47269E+12,1.47294E+12,14300,Personal Finance Company,IN,46802,FORT WAYNE,1
1.47269E+12,1.47294E+12,14300,Personal Finance Company,IN,47840,CENTERPOINT,1
1.47269E+12,1.47329E+12,13132,E-ZPass Pennsylvania,PA,15626,DELMONT,1
1.47269E+12,1.47329E+12,43437,Pender County Government,NC,28478,WILLARD,1
1.47269E+12,1.47329E+12,4481,Toho Water Authority,FL,34741,KISSIMMEE,1
1.47269E+12,1.47329E+12,21400,Twentynine Palms Water District,CA,92277,TWENTYNINE PALMS,1
1.47269E+12,1.47329E+12,78609,TxTag,TX,76541,KILLEEN,1
1.47269E+12,1.47329E+12,78609,TxTag,TX,78616,DALE,1
1.47269E+12,1.47346E+12,4162,City Of Raymore (MO),MO,64083,RAYMORE,1
1.47269E+12,1.47346E+12,28398,City of Columbia (SC),SC,29204,COLUMBIA,1
1.47269E+12,1.47389E+12,78654,Consumer Reports,MS,39367,WAYNESBORO,1
1.47269E+12,1.47389E+12,78654,Consumer Reports,PA,17408,YORK,1
1.47269E+12,1.47269E+12,2749,CASSCOMM,IL,62618,BEARDSTOWN,1
1.47269E+12,1.47269E+12,2749,CASSCOMM,IL,62561,RIVERTON,1
1.47269E+12,1.47269E+12,2796,Charleston Water Systems Department,SC,29418,NORTH CHARLESTON,1
1.47269E+12,1.47269E+12,108703,City of Randleman Water Department,NC,27317,RANDLEMAN,1
1.47269E+12,1.47269E+12,9792,Clayton County Water Authority,GA,30260,MORROW,1
1.47269E+12,1.47269E+12,13534,E-ZPass New Jersey,NY,10305,STATEN ISLAND,1
1.47269E+12,1.47269E+12,219479,First Insurance Funding - Acct Numbers starting with 900-,FL,33404,WEST PALM BEACH,1
1.47269E+12,1.47269E+12,41214,Johnson Utilities (AZ),AZ,85143,SAN TAN VALLEY,1
1.47269E+12,1.47269E+12,15396,New Jersey Surcharge Violation System,NJ,7036,LINDEN,1
1.47269E+12,1.47269E+12,4132,Psnc Energy,NC,27529,GARNER,1
1.47269E+12,1.47269E+12,53642,The Illuminating Company,OH,44111,CLEVELAND,1
1.47269E+12,1.47269E+12,219500,Tidewater Finance Company - Motor Credit,MN,56544,FRAZEE,1
1.47269E+12,1.47269E+12,10021,United Acceptance,AL,36576,SILVERHILL,1
1.47269E+12,1.47269E+12,16332,Westlake Financial Services,AZ,85746,TUCSON,1
1.47269E+12,1.47269E+12,21345,Wilkinsburg-Penn Joint Water Authority,PA,15221,PITTSBURGH,1
1.47269E+12,1.47269E+12,21345,Wilkinsburg-Penn Joint Water Authority,PA,15218,PITTSBURGH,1
1.47269E+12,1.47269E+12,21345,Wilkinsburg-Penn Joint Water Authority,PA,15146,MONROEVILLE,1
1.47269E+12,1.47269E+12,78739,Household Finance,AZ,85035,PHOENIX,1
1.47269E+12,1.47277E+12,145231,800loanmart,CA,90505,TORRANCE,1
1.47269E+12,1.47277E+12,59639,Apex Billing Solutions,TN,37072,GOODLETTSVILLE,1
